faces,has_text,brightness,vibrancy,contrast,color_variety,red_dominance,sharpness,aspect_ratio,image_name
4,0,0.6375,0.15,0.413,36.544,0.1464,851.0106,1.78,vid_5481.jpg
2,1,0.7056,0.283,0.3908,93.474,0.1629,1735.8387,1.78,vid_5482.jpg
1,1,0.5622,0.2436,0.1742,92.999,0.1733,247.3949,1.78,vid_5483.jpg
0,1,0.8517,0.0274,0.2898,16.584,0.0109,852.6705,1.78,vid_5484.jpg
0,1,0.2548,0.3021,0.3091,21.05,0.0043,1435.4228,1.78,vid_5485.jpg
0,1,0.2409,0.1835,0.1574,57.905,0.0314,704.8945,1.78,vid_5486.jpg
5,1,0.3423,0.4818,0.245,0.0,0.113,1667.7593,1.78,vid_5487.jpg
5,1,0.309,0.3646,0.2573,0.0,0.0452,2548.7498,1.78,vid_5488.jpg
2,1,0.5887,0.0245,0.3009,26.006,0.0001,2246.7177,1.78,vid_5489.jpg
5,1,0.2757,0.3875,0.1866,0.0,0.0565,1010.8515,1.78,vid_549.jpg
3,0,0.5509,0.2321,0.3539,83.05,0.0568,522.0763,1.78,vid_5490.jpg
1,0,0.2069,0.406,0.1463,39.158,0.139,160.0451,1.78,vid_5491.jpg
4,1,0.5279,0.3233,0.3068,79.72,0.2261,745.4008,1.78,vid_5492.jpg
1,0,0.4947,0.1705,0.2252,53.609,0.1295,113.6507,1.78,vid_5493.jpg
3,1,0.6193,0.4071,0.3499,0.0,0.2591,800.2102,1.78,vid_5494.jpg
0,1,0.2937,0.4437,0.2242,78.047,0.0018,685.3916,1.78,vid_5495.jpg
4,1,0.5754,0.5115,0.2681,0.0,0.2973,444.7913,1.78,vid_5496.jpg
1,1,0.3142,0.2525,0.2599,0.0,0.0001,2986.4815,1.78,vid_5497.jpg
0,1,0.4017,0.5064,0.2798,80.326,0.0008,906.353,1.78,vid_5498.jpg
0,0,0.3027,0.074,0.1909,5.092,0.0014,199.8802,1.78,vid_5499.jpg
1,0,0.0986,0.3283,0.0952,35.789,0.0083,125.3047,1.78,vid_55.jpg
1,0,0.2235,0.2141,0.1795,64.026,0.0325,107.5262,1.78,vid_550.jpg
2,1,0.2903,0.3621,0.1802,52.667,0.0086,406.5198,1.78,vid_5500.jpg
4,1,0.6721,0.3204,0.2061,68.05,0.5357,433.8535,1.78,vid_5501.jpg
2,1,0.2886,0.2053,0.2064,67.852,0.0205,381.6016,1.78,vid_5502.jpg
0,0,0.5026,0.4221,0.2205,88.548,0.0038,352.902,1.78,vid_5503.jpg
1,0,0.1198,0.1007,0.1918,19.533,0.0099,253.7034,1.78,vid_5504.jpg
0,1,0.2443,0.3308,0.1999,84.441,0.0029,1128.904,1.78,vid_5505.jpg
1,0,0.2888,0.3797,0.2014,82.261,0.0944,304.2354,1.78,vid_5506.jpg
1,1,0.6526,0.1779,0.1296,63.995,0.1168,433.9662,1.78,vid_5507.jpg
0,0,0.3505,0.1058,0.236,10.641,0.0,647.3516,1.78,vid_5508.jpg
2,1,0.2788,0.2734,0.2198,96.054,0.0237,1302.6436,1.78,vid_5509.jpg
0,0,0.2075,0.2667,0.2469,29.782,0.0165,217.7103,1.78,vid_551.jpg
0,1,0.1872,0.2454,0.1694,35.307,0.0126,1003.6102,1.78,vid_5510.jpg
0,0,0.3564,0.5121,0.1932,0.0,0.0159,46.7241,1.78,vid_5511.jpg
2,1,0.6881,0.2785,0.2342,0.0,0.0495,1690.0983,1.78,vid_5512.jpg
2,1,0.4389,0.2403,0.2679,72.349,0.1771,345.0821,1.78,vid_5513.jpg
1,0,0.8385,0.2091,0.2806,60.733,0.0903,483.7995,1.78,vid_5514.jpg
2,1,0.2781,0.3842,0.2007,81.076,0.0005,1111.0474,1.78,vid_5515.jpg
3,1,0.572,0.3357,0.1997,85.731,0.0797,631.6483,1.78,vid_5516.jpg
0,1,0.3469,0.1847,0.2431,42.565,0.0181,585.1333,1.78,vid_5517.jpg
2,1,0.5376,0.3497,0.1883,89.896,0.3221,205.2245,1.78,vid_5518.jpg
0,1,0.2352,0.2494,0.189,33.639,0.0099,740.859,1.78,vid_5519.jpg
1,0,0.2736,0.2162,0.1839,36.508,0.0093,175.1172,1.78,vid_552.jpg
1,1,0.3458,0.164,0.2743,16.769,0.0765,374.9602,1.78,vid_5520.jpg
4,0,0.3063,0.2588,0.2305,52.459,0.1008,83.9434,1.78,vid_5521.jpg
4,0,0.293,0.2143,0.2263,49.611,0.0992,280.1593,1.78,vid_5522.jpg
0,0,0.3269,0.3273,0.2144,52.218,0.0,157.7875,1.78,vid_5523.jpg
0,0,0.0324,0.0158,0.0685,13.593,0.0024,244.1086,1.78,vid_5524.jpg
3,1,0.7654,0.4246,0.2804,0.0,0.0782,3090.5946,1.78,vid_5525.jpg
1,1,0.776,0.2056,0.2425,0.0,0.1151,825.5493,1.78,vid_5526.jpg
0,1,0.6208,0.2867,0.2813,0.0,0.0931,1641.9795,1.78,vid_5527.jpg
0,0,0.3509,0.4316,0.3066,21.894,0.0002,788.1458,1.78,vid_5528.jpg
4,0,0.1748,0.2592,0.1754,27.775,0.0047,40.5306,1.78,vid_5529.jpg
0,1,0.3481,0.5185,0.2129,0.0,0.126,591.8523,1.78,vid_553.jpg
1,1,0.529,0.4583,0.3435,0.0,0.0388,1410.828,1.78,vid_5530.jpg
2,1,0.3796,0.5882,0.1894,0.0,0.0607,273.0419,1.78,vid_5531.jpg
1,0,0.3205,0.2565,0.2174,58.162,0.0172,411.7283,1.78,vid_5532.jpg
0,1,0.3123,0.3841,0.212,0.0,0.1303,791.2797,1.78,vid_5533.jpg
0,0,0.31,0.2294,0.2401,49.838,0.0159,716.5669,1.78,vid_5534.jpg
2,1,0.5462,0.32,0.3174,0.0,0.0954,2048.1897,1.78,vid_5535.jpg
0,1,0.6349,0.1686,0.2539,59.596,0.0363,583.5781,1.78,vid_5536.jpg
1,1,0.1952,0.1454,0.1932,31.443,0.0217,682.9053,1.78,vid_5537.jpg
0,1,0.3655,0.2393,0.2547,44.388,0.0007,565.1594,1.78,vid_5538.jpg
1,1,0.2688,0.3259,0.2042,78.406,0.0448,388.8714,1.78,vid_5539.jpg
1,0,0.2357,0.2647,0.2378,26.628,0.0141,182.0239,1.78,vid_554.jpg
0,1,0.5635,0.4605,0.2049,49.85,0.3706,208.3626,1.78,vid_5540.jpg
3,0,0.6671,0.4868,0.3829,44.94,0.1315,965.8456,1.78,vid_5541.jpg
1,0,0.2949,0.3706,0.2113,49.91,0.2277,161.0237,1.78,vid_5542.jpg
1,0,0.3565,0.2163,0.203,33.817,0.0068,236.7776,1.78,vid_5543.jpg
0,0,0.1143,0.1868,0.1835,24.766,0.0003,710.8485,1.78,vid_5544.jpg
1,1,0.5037,0.3873,0.3765,93.426,0.1223,970.681,1.78,vid_5545.jpg
3,1,0.577,0.2578,0.2464,43.167,0.2219,432.3746,1.78,vid_5546.jpg
1,1,0.4253,0.5144,0.3156,75.035,0.0356,866.4028,1.78,vid_5548.jpg
1,0,0.9227,0.208,0.2186,51.764,0.2018,133.4157,1.78,vid_5549.jpg
0,0,0.3086,0.321,0.1909,33.995,0.0395,60.9014,1.78,vid_555.jpg
0,1,0.3658,0.2577,0.2433,0.0,0.0083,167.0036,1.78,vid_5550.jpg
1,1,0.169,0.2951,0.1839,58.594,0.1816,614.2479,1.78,vid_5551.jpg
1,1,0.4994,0.6159,0.3018,94.668,0.0302,743.581,1.78,vid_5552.jpg
1,0,0.3038,0.5926,0.1713,60.461,0.0335,66.748,1.78,vid_5553.jpg
1,0,0.859,0.2927,0.2257,93.689,0.0153,503.9496,1.78,vid_5554.jpg
1,0,0.3397,0.1561,0.1906,31.612,0.015,617.5338,1.78,vid_5555.jpg
2,0,0.3468,0.1972,0.2115,54.945,0.0152,392.7435,1.78,vid_5556.jpg
0,1,0.3587,0.1513,0.2745,65.679,0.0216,553.2674,1.78,vid_5557.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_5558.jpg
1,0,0.3965,0.1981,0.2332,41.765,0.0121,260.0972,1.78,vid_5559.jpg
1,0,0.2115,0.2741,0.1895,49.616,0.0034,175.514,1.78,vid_556.jpg
1,0,0.3194,0.2505,0.2164,70.43,0.1438,168.0404,1.78,vid_5560.jpg
1,0,0.3211,0.3952,0.2249,51.808,0.0954,272.523,1.78,vid_5561.jpg
1,1,0.4279,0.8635,0.2631,0.0,0.0175,1217.3472,1.78,vid_5562.jpg
1,1,0.3264,0.233,0.2264,57.784,0.0505,812.4989,1.78,vid_5563.jpg
1,1,0.3437,0.1185,0.2436,42.774,0.0049,332.1852,1.78,vid_5564.jpg
3,1,0.299,0.3167,0.2011,0.0,0.0952,215.7414,1.78,vid_5565.jpg
1,1,0.6727,0.7185,0.2166,0.0,0.0158,523.9843,1.78,vid_5566.jpg
0,1,0.4489,0.4945,0.3019,0.0,0.1629,768.1306,1.78,vid_5567.jpg
0,1,0.6616,0.1549,0.2993,95.659,0.0263,2294.6748,1.78,vid_5568.jpg
4,1,0.612,0.2973,0.3104,97.921,0.0408,1366.5554,1.78,vid_5569.jpg
2,1,0.3342,0.2489,0.2826,89.716,0.0324,977.151,1.78,vid_557.jpg
0,1,0.2164,0.2521,0.1937,35.776,0.0072,491.0217,1.78,vid_5570.jpg
0,1,0.2659,0.5109,0.2001,98.435,0.0208,1266.1421,1.78,vid_5571.jpg
0,1,0.2819,0.0037,0.3673,9.274,0.0004,2084.383,1.78,vid_5572.jpg
0,0,0.2761,0.1653,0.19,40.873,0.0003,221.4166,1.78,vid_5573.jpg
1,1,0.25,0.5519,0.1532,0.0,0.0092,532.2978,1.78,vid_5574.jpg
0,0,0.2209,0.3712,0.1906,54.243,0.0279,105.0405,1.78,vid_5575.jpg
1,1,0.3021,0.365,0.1996,42.391,0.3199,177.2809,1.78,vid_5576.jpg
2,1,0.4731,0.3817,0.3051,0.0,0.0137,1277.8309,1.78,vid_5577.jpg
1,1,0.367,0.2905,0.2074,90.153,0.049,378.1327,1.78,vid_5578.jpg
4,1,0.2869,0.2114,0.2205,75.026,0.0646,617.1411,1.78,vid_5579.jpg
1,0,0.3244,0.1942,0.2124,39.146,0.0403,272.2327,1.78,vid_558.jpg
0,1,0.2215,0.4582,0.1662,0.0,0.0175,406.2719,1.78,vid_5580.jpg
2,1,0.2458,0.241,0.2165,62.054,0.0623,444.2438,1.78,vid_5581.jpg
4,1,0.3668,0.4296,0.2804,0.0,0.1634,901.4984,1.78,vid_5582.jpg
1,1,0.2611,0.3528,0.1858,79.864,0.0325,785.3038,1.78,vid_5583.jpg
1,1,0.6267,0.2867,0.2176,71.044,0.2552,727.9819,1.78,vid_5584.jpg
2,1,0.5788,0.3074,0.3197,93.734,0.0606,886.6094,1.78,vid_5585.jpg
1,0,0.3874,0.3081,0.226,0.0,0.0023,184.4726,1.78,vid_5586.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_5587.jpg
2,0,0.3164,0.2365,0.2747,47.226,0.0605,332.9827,1.78,vid_5588.jpg
0,1,0.7243,0.296,0.209,86.1,0.0319,540.279,1.78,vid_5589.jpg
0,0,0.4706,0.8017,0.1638,61.342,0.0019,563.2083,1.78,vid_559.jpg
0,1,0.1438,0.4238,0.118,92.723,0.0251,383.4148,1.78,vid_5590.jpg
0,1,0.702,0.5393,0.2145,45.719,0.1038,353.5299,1.78,vid_5591.jpg
1,0,0.3453,0.3158,0.1841,34.057,0.2148,73.6968,1.78,vid_5592.jpg
0,0,0.2093,0.2272,0.2124,24.116,0.0146,421.3991,1.78,vid_5593.jpg
1,0,0.2869,0.1315,0.2728,25.368,0.0023,201.1992,1.78,vid_5594.jpg
2,1,0.2584,0.3957,0.2262,62.555,0.1137,423.583,1.78,vid_5595.jpg
0,1,0.3416,0.2737,0.2249,64.802,0.3355,275.1366,1.78,vid_5596.jpg
0,0,0.3154,0.3627,0.2658,73.794,0.0586,227.4973,1.78,vid_5597.jpg
0,1,0.3942,0.1033,0.2384,59.477,0.004,504.614,1.78,vid_5598.jpg
1,1,0.5362,0.4476,0.351,0.0,0.1834,864.4266,1.78,vid_5599.jpg
2,0,0.1623,0.2745,0.1534,45.773,0.0037,625.2855,1.78,vid_56.jpg
2,1,0.3444,0.08,0.2934,55.953,0.0593,3459.6623,1.78,vid_560.jpg
1,1,0.4845,0.1917,0.2755,60.453,0.0674,1389.4486,1.78,vid_5600.jpg
1,1,0.6725,0.458,0.3254,89.95,0.4089,1138.745,1.78,vid_5602.jpg
1,0,0.2978,0.2018,0.2493,46.472,0.0151,450.0795,1.78,vid_5603.jpg
0,0,0.3678,0.3847,0.2074,42.978,0.0245,82.6432,1.78,vid_5604.jpg
0,0,0.4726,0.1982,0.2989,23.191,0.2496,406.9594,1.78,vid_5605.jpg
2,0,0.3194,0.24,0.2875,43.672,0.0626,298.1661,1.78,vid_5606.jpg
2,1,0.2387,0.3591,0.2096,0.0,0.0198,1297.2476,1.78,vid_5607.jpg
0,0,0.3052,0.1896,0.2124,17.055,0.0167,247.4395,1.78,vid_5608.jpg
2,1,0.3161,0.2319,0.2225,65.864,0.0524,1167.952,1.78,vid_5609.jpg
2,1,0.6286,0.1507,0.2307,69.21,0.0871,395.8634,1.78,vid_561.jpg
0,1,0.2542,0.2228,0.2261,56.875,0.0082,794.3618,1.78,vid_5610.jpg
0,1,0.2164,0.3042,0.1752,39.219,0.0083,537.9844,1.78,vid_5611.jpg
1,1,0.3032,0.2507,0.2344,64.575,0.0535,544.3378,1.78,vid_5612.jpg
1,1,0.3003,0.3567,0.2352,34.123,0.0167,344.2291,1.78,vid_5613.jpg
0,0,0.6599,0.5035,0.2926,25.844,0.0003,476.326,1.78,vid_5614.jpg
1,0,0.2544,0.3806,0.2499,53.41,0.0352,472.1182,1.78,vid_5615.jpg
0,1,0.2067,0.304,0.1975,78.335,0.0036,262.4129,1.78,vid_5616.jpg
1,0,0.1676,0.4701,0.1341,90.368,0.0012,359.8632,1.78,vid_5617.jpg
1,1,0.3747,0.3642,0.1943,0.0,0.0171,184.0323,1.78,vid_5618.jpg
2,1,0.6282,0.4227,0.3166,0.0,0.0222,980.3814,1.78,vid_5619.jpg
0,0,0.3626,0.1169,0.2339,44.078,0.0358,83.7359,1.78,vid_562.jpg
2,0,0.3444,0.1969,0.2123,53.865,0.0154,543.6124,1.78,vid_5620.jpg
0,0,0.2703,0.2986,0.2608,21.698,0.0012,235.2565,1.78,vid_5621.jpg
1,0,0.2617,0.3382,0.2489,44.844,0.0785,259.3478,1.78,vid_5622.jpg
1,1,0.3997,0.566,0.2505,0.0,0.025,1027.4044,1.78,vid_5623.jpg
1,1,0.8108,0.6268,0.2793,0.0,0.2105,1191.847,1.78,vid_5624.jpg
1,1,0.2258,0.2915,0.2227,84.095,0.0155,922.8377,1.78,vid_5625.jpg
1,1,0.5192,0.4145,0.3465,96.745,0.1148,710.8445,1.78,vid_5626.jpg
1,1,0.3301,0.2603,0.2438,52.272,0.0278,678.8153,1.78,vid_5627.jpg
2,1,0.5798,0.1899,0.3375,89.791,0.0805,2040.8317,1.78,vid_5628.jpg
1,0,0.3501,0.1761,0.2024,63.224,0.07,142.3361,1.78,vid_5629.jpg
0,0,0.5892,0.8224,0.1192,69.65,0.4265,29.2822,1.78,vid_563.jpg
0,1,0.2598,0.4536,0.2322,77.063,0.0254,553.6369,1.78,vid_5630.jpg
2,1,0.4243,0.1557,0.2808,46.76,0.0041,853.67,1.78,vid_5631.jpg
0,1,0.7312,0.3591,0.2789,65.92,0.0398,364.1092,1.78,vid_5632.jpg
0,1,0.3276,0.6074,0.2098,97.336,0.0291,402.4803,1.78,vid_5633.jpg
0,1,0.1468,0.3219,0.1349,36.774,0.0001,456.3338,1.78,vid_5634.jpg
1,0,0.3182,0.2301,0.2092,56.625,0.0328,473.2126,1.78,vid_5635.jpg
1,1,0.5105,0.4065,0.3715,93.365,0.0941,824.8706,1.78,vid_5636.jpg
1,0,0.1683,0.2829,0.1529,58.574,0.0018,225.2831,1.78,vid_5637.jpg
1,1,0.5754,0.4054,0.3542,97.817,0.11,711.2073,1.78,vid_5638.jpg
1,0,0.3908,0.2141,0.2427,45.56,0.0122,230.2389,1.78,vid_5639.jpg
1,1,0.28,0.1723,0.1991,67.727,0.0002,342.1554,1.78,vid_564.jpg
1,1,0.475,0.3775,0.2225,0.0,0.136,450.2604,1.78,vid_5640.jpg
0,0,0.2527,0.1165,0.156,9.858,0.0007,35.8292,1.78,vid_5641.jpg
0,0,0.3516,0.1849,0.221,48.294,0.0132,508.4327,1.78,vid_5642.jpg
0,1,0.4833,0.6369,0.2493,77.299,0.1225,1334.7353,1.78,vid_5643.jpg
2,1,0.3915,0.3484,0.2504,78.354,0.2392,311.4685,1.78,vid_5644.jpg
0,0,0.2914,0.3782,0.1751,98.135,0.0132,139.9391,1.78,vid_5645.jpg
1,1,0.5029,0.4513,0.3412,93.467,0.1291,733.4706,1.78,vid_5646.jpg
0,0,0.2475,0.3654,0.2111,67.916,0.089,140.262,1.78,vid_5647.jpg
3,1,0.2721,0.1768,0.2016,86.155,0.014,286.4653,1.78,vid_5648.jpg
2,1,0.2786,0.2487,0.2136,51.226,0.1498,446.6102,1.78,vid_5649.jpg
3,0,0.1859,0.4452,0.1064,53.015,0.0421,62.7769,1.78,vid_565.jpg
1,1,0.4754,0.2329,0.1965,0.0,0.0381,321.0272,1.78,vid_5650.jpg
0,1,0.2488,0.5834,0.1601,0.0,0.0058,651.2878,1.78,vid_5651.jpg
2,0,0.3273,0.3504,0.2146,61.798,0.5992,401.3159,1.78,vid_5652.jpg
0,0,0.4679,0.4936,0.1803,14.192,0.0599,342.7452,1.78,vid_5653.jpg
0,0,0.3637,0.1775,0.2433,21.686,0.0583,157.0367,1.78,vid_5654.jpg
0,0,0.3111,0.3344,0.1963,34.278,0.4268,66.4857,1.78,vid_5655.jpg
1,0,0.273,0.5324,0.1578,74.909,0.2358,172.5413,1.78,vid_5656.jpg
1,1,0.302,0.2755,0.2637,56.338,0.0353,525.3223,1.78,vid_5657.jpg
2,1,0.6037,0.3788,0.3729,92.241,0.0479,636.5415,1.78,vid_5658.jpg
2,0,0.2268,0.3063,0.2046,81.3,0.0322,207.4092,1.78,vid_5659.jpg
1,1,0.2807,0.3499,0.2344,0.0,0.0478,394.282,1.78,vid_566.jpg
0,1,0.2641,0.1943,0.2264,39.793,0.0016,794.1846,1.78,vid_5660.jpg
3,1,0.5213,0.3438,0.236,59.772,0.0451,583.4325,1.78,vid_5661.jpg
2,0,0.2204,0.2441,0.1589,29.414,0.0109,234.4023,1.78,vid_5662.jpg
1,1,0.5198,0.4995,0.3161,99.093,0.1397,763.5325,1.78,vid_5663.jpg
1,0,0.2735,0.2468,0.2284,35.277,0.0167,239.5161,1.78,vid_5664.jpg
0,1,0.4144,0.478,0.3002,0.0,0.1663,860.4824,1.78,vid_5665.jpg
1,1,0.3695,0.1936,0.2363,68.035,0.0025,1135.2865,1.78,vid_5666.jpg
2,1,0.3443,0.2993,0.221,66.138,0.1103,456.7956,1.78,vid_5667.jpg
2,1,0.2749,0.3208,0.2135,66.906,0.0197,423.2858,1.78,vid_5668.jpg
1,1,0.4308,0.2105,0.2939,66.689,0.0218,1309.7808,1.78,vid_5669.jpg
2,1,0.286,0.2652,0.2298,58.363,0.0062,423.6565,1.78,vid_567.jpg
1,0,0.443,0.6398,0.2216,40.785,0.0007,248.8561,1.78,vid_5670.jpg
1,0,0.3253,0.3547,0.2383,76.87,0.0308,320.9503,1.78,vid_5671.jpg
0,1,0.1879,0.4441,0.1593,0.0,0.0062,325.5928,1.78,vid_5672.jpg
1,1,0.3333,0.2391,0.262,63.972,0.0145,534.5326,1.78,vid_5673.jpg
1,1,0.2988,0.4211,0.2826,56.229,0.0428,686.5221,1.78,vid_5674.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_5675.jpg
3,1,0.5853,0.3484,0.269,0.0,0.2919,678.126,1.78,vid_5676.jpg
1,1,0.139,0.3774,0.1319,73.395,0.0004,681.2162,1.78,vid_5677.jpg
1,1,0.6433,0.2132,0.2333,45.313,0.1353,5661.2307,1.78,vid_5678.jpg
2,0,0.33,0.2407,0.2221,55.581,0.0764,275.9807,1.78,vid_5679.jpg
0,1,0.2997,0.2413,0.2092,89.906,0.0241,256.2002,1.78,vid_568.jpg
1,0,0.3821,0.297,0.255,0.0,0.015,254.7382,1.78,vid_5680.jpg
2,1,0.811,0.1791,0.2498,0.0,0.0465,2788.0902,1.78,vid_5681.jpg
2,1,0.5558,0.432,0.3522,95.334,0.1507,688.6843,1.78,vid_5682.jpg
1,0,0.285,0.2074,0.2307,35.799,0.0091,476.3906,1.78,vid_5683.jpg
3,1,0.3137,0.7115,0.2255,0.0,0.0059,253.5635,1.78,vid_5684.jpg
1,0,0.3657,0.0543,0.2301,21.299,0.0028,295.4894,1.78,vid_5685.jpg
3,1,0.1745,0.4612,0.1451,97.983,0.0048,788.9086,1.78,vid_5686.jpg
0,1,0.2527,0.1016,0.2411,31.176,0.0222,2001.4632,1.78,vid_5687.jpg
1,0,0.3407,0.4309,0.2403,67.85,0.0261,80.8831,1.78,vid_5688.jpg
1,1,0.1802,0.4619,0.1339,96.42,0.0103,486.6426,1.78,vid_5689.jpg
2,1,0.3172,0.1489,0.269,55.578,0.0337,371.3125,1.78,vid_569.jpg
2,1,0.3976,0.2174,0.2629,80.145,0.011,540.0516,1.78,vid_5690.jpg
2,1,0.3006,0.407,0.2349,75.342,0.1669,685.1111,1.78,vid_5691.jpg
7,0,0.3849,0.2606,0.3179,55.644,0.1508,461.4846,1.78,vid_5692.jpg
0,1,0.5725,0.0822,0.2465,33.201,0.0124,627.2361,1.78,vid_5693.jpg
2,0,0.1699,0.3876,0.1354,92.572,0.0006,369.8606,1.78,vid_5694.jpg
2,0,0.3073,0.1571,0.2411,34.391,0.0068,293.6617,1.78,vid_5695.jpg
0,1,0.2091,0.45,0.1952,82.997,0.0051,1221.9138,1.78,vid_5696.jpg
3,1,0.4111,0.4396,0.2326,0.0,0.0065,475.2207,1.78,vid_5697.jpg
0,1,0.5739,0.4644,0.2803,0.0,0.0485,1722.2249,1.78,vid_5698.jpg
1,0,0.2651,0.2123,0.2177,36.357,0.0143,397.4592,1.78,vid_5699.jpg
2,0,0.505,0.2749,0.2476,0.0,0.0676,24.3549,1.78,vid_57.jpg
1,1,0.6192,0.3632,0.2483,0.0,0.1217,2373.5286,1.78,vid_570.jpg
2,1,0.429,0.6617,0.2409,99.2,0.1487,1122.2873,1.78,vid_5700.jpg
1,1,0.3384,0.2379,0.3074,62.731,0.0201,1010.06,1.78,vid_5701.jpg
2,0,0.3166,0.4108,0.2799,57.677,0.196,700.6303,1.78,vid_5702.jpg
1,1,0.1879,0.2616,0.1874,64.079,0.1007,585.292,1.78,vid_5703.jpg
2,1,0.6574,0.3011,0.2178,0.0,0.093,543.4407,1.78,vid_5704.jpg
1,0,0.3184,0.1169,0.2482,34.338,0.0352,332.7996,1.78,vid_5705.jpg
1,1,0.291,0.4154,0.2219,51.065,0.0396,564.6485,1.78,vid_5706.jpg
1,0,0.2737,0.2457,0.2288,66.479,0.0881,288.3272,1.78,vid_5707.jpg
1,0,0.2748,0.2512,0.1685,32.447,0.0931,85.3357,1.78,vid_5708.jpg
2,1,0.2912,0.1715,0.2347,37.961,0.0524,853.6535,1.78,vid_5709.jpg
1,1,0.5437,0.6519,0.2254,0.0,0.4086,3312.1968,1.78,vid_571.jpg
1,1,0.2989,0.2654,0.1993,61.705,0.0527,134.8522,1.78,vid_5710.jpg
2,0,0.3157,0.1799,0.227,49.236,0.0556,670.598,1.78,vid_5711.jpg
0,0,0.1372,0.5016,0.1725,38.45,0.0044,218.8078,1.78,vid_5712.jpg
1,0,0.372,0.578,0.197,65.778,0.034,189.7841,1.78,vid_5713.jpg
1,0,0.8312,0.2065,0.3492,14.93,0.0,1003.8627,1.78,vid_5714.jpg
0,1,0.3893,0.2627,0.2265,78.407,0.0089,217.0822,1.78,vid_5715.jpg
0,0,0.5499,0.1703,0.2843,57.003,0.0279,197.5783,1.78,vid_5716.jpg
5,0,0.3194,0.2942,0.208,58.617,0.3905,154.9493,1.78,vid_5717.jpg
4,1,0.7328,0.3787,0.2682,85.544,0.0312,1444.8604,1.78,vid_5718.jpg
1,1,0.2728,0.4179,0.2181,0.0,0.0178,406.9884,1.78,vid_5719.jpg
0,0,0.3194,0.1946,0.213,48.811,0.002,181.9757,1.78,vid_572.jpg
1,0,0.3306,0.2843,0.205,52.796,0.0451,292.968,1.78,vid_5720.jpg
6,0,0.3976,0.2672,0.3111,60.008,0.2214,436.298,1.78,vid_5721.jpg
2,1,0.8852,0.1106,0.1815,55.616,0.0022,351.9021,1.78,vid_5722.jpg
0,0,0.3702,0.2213,0.2306,34.681,0.0543,164.7682,1.78,vid_5723.jpg
5,1,0.2973,0.1918,0.2413,46.884,0.0948,679.7511,1.78,vid_5724.jpg
0,0,0.2194,0.1749,0.2159,20.197,0.037,303.484,1.78,vid_5725.jpg
1,0,0.3181,0.4492,0.1879,0.0,0.0151,74.8692,1.78,vid_5726.jpg
2,0,0.3224,0.2736,0.2233,46.773,0.0296,326.0655,1.78,vid_5727.jpg
1,1,0.3439,0.3242,0.2316,53.335,0.3266,374.4752,1.78,vid_5728.jpg
0,1,0.3154,0.5458,0.1955,0.0,0.2598,149.6861,1.78,vid_5729.jpg
0,0,0.2893,0.2157,0.1786,27.845,0.0367,145.6333,1.78,vid_573.jpg
0,0,0.401,0.3005,0.2579,39.049,0.2077,115.466,1.78,vid_5730.jpg
0,0,0.177,0.2947,0.1965,21.229,0.1018,313.5297,1.78,vid_5731.jpg
4,1,0.4111,0.6708,0.2075,0.0,0.017,851.7671,1.78,vid_5732.jpg
0,0,0.796,0.2768,0.2466,71.346,0.075,90.7031,1.78,vid_5733.jpg
1,0,0.2615,0.2531,0.2033,65.358,0.0842,167.1948,1.78,vid_5734.jpg
1,0,0.3754,0.2758,0.2062,60.298,0.0027,336.6552,1.78,vid_5735.jpg
4,1,0.4985,0.505,0.3069,0.0,0.1289,1468.8637,1.78,vid_5736.jpg
3,0,0.3642,0.1688,0.2382,44.802,0.0278,251.4853,1.78,vid_5737.jpg
2,1,0.3119,0.3797,0.2385,68.547,0.16,403.3925,1.78,vid_5738.jpg
2,0,0.2783,0.2486,0.2134,51.168,0.1489,433.1065,1.78,vid_5739.jpg
1,0,0.2953,0.2717,0.1949,64.818,0.0383,69.0474,1.78,vid_574.jpg
0,1,0.385,0.1309,0.265,36.619,0.0003,242.1826,1.78,vid_5740.jpg
1,1,0.3507,0.3211,0.2461,53.506,0.3266,519.7858,1.78,vid_5741.jpg
0,1,0.3041,0.3268,0.2086,67.547,0.1611,496.3322,1.78,vid_5742.jpg
1,1,0.2688,0.2167,0.2061,90.632,0.0265,536.3416,1.78,vid_5743.jpg
1,1,0.5846,0.4007,0.3681,98.863,0.1446,764.777,1.78,vid_5744.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_5745.jpg
0,1,0.1934,0.4563,0.1426,0.0,0.0025,557.8806,1.78,vid_5746.jpg
0,0,0.3226,0.22,0.2535,61.697,0.0054,176.69,1.78,vid_5747.jpg
0,1,0.3312,0.1906,0.2239,65.44,0.0281,493.9335,1.78,vid_5748.jpg
0,0,0.2691,0.1959,0.1957,62.148,0.0209,424.353,1.78,vid_5749.jpg
2,1,0.2485,0.2598,0.2139,0.0,0.05,1281.0651,1.78,vid_575.jpg
0,0,0.2636,0.1575,0.2055,32.868,0.0439,191.1041,1.78,vid_5750.jpg
0,0,0.4366,0.419,0.2395,58.148,0.0855,155.0287,1.78,vid_5751.jpg
